"Your form has been filled out, here are the answers:";"Η φόρμα σας συμπληρώθηκε επιτυχώς, δείτε τις απαντήσεις:"
"%s Update";"%s Ενημέρωση"
"All of your modules are up to date";"Όλα τα πρόσθετά σας είναι ενημερωμένα"
"Click here to send your module";"Κάντε κλικ εδώ για να ανεβάσετε το πρόσθετό σας"
"Drop your module here";"Αφήστε το πρόσθετο εδώ"
"Host";"Host"
"Installing";"Γίνεται εγκατάσταση"
"Installing module <em><span id=""label_module""></span></em>";"Γίνεται εγκατάσταση του προσθέτου <em><span id=""label_module""></span></em>"
"Installing your module";"Γίνεται εγκατάσταση του προσθέτου σας"
"Module successfully installed";"Το πρόσθετο εγκαταστάθηκε επιτυχώς"
"Module to upload";"Πρόσθετο προς ανέβασμα"
"Modules Installation";"Εγκατάσταση Προσθέτων"
"Modules successfully installed!";"Το πρόσθετα εγκαταστάθηκαν επιτυχώς!"
"No directory provided";"Δεν έχει δηλωθεί φάκελος"
"No module to install";"Δεν υπάρχει πρόσθετο προς εγκατάσταση"
"No modules uploaded yet";"Δεν έχουν ανεβεί πρόσθετα ακόμα"
"Or set the correct permissions to the following files and folders and try again:";"ή να ορίσετε τα σωστά δικαιώματα στα ακόλουθα αρχεία και φακέλους και δοκιμάσετε ξανά:"
"Package Details";"Πληροφορίες Πακέτου Εγκατάστασης"
"Path to your system";"Διαδρομή του συστήματός σας"
"Please update the module to the %s version before installing this update.";"Παρακαλούμε ενημερώστε το πρόσθετο στην έκδοση %s πριν εγκαταστήσετε αυτή την ενημέρωση."
"Please update your system to the %s version before installing this update.";"Παρακαλούμε ενημερώστε το σύστημά σας στην έκδοση %s πριν εγκαταστήσετε αυτή την ενημέρωση."
"Please wait, we're installing your module";"Παρακαλούμε περιμένετε, γίνεται εγκατάσταση του προσθέτου σας"
"Please, enter a name";"Παρακαλούμε συμπληρώστε ένα Όνομα"
"Please, fill out all fields";"Παρακαλούμε συμπληρώστε όλα τα πεδία"
"Port";"Θύρα"
"Processing the installation";"Γίνεται επεξεργασία της εγκατάστασης"
"Retry";"Προσπαθήστε ξανά"
"Select a module to upload";"Επιλέξτε ένα πρόσθετο προς ανέβασμα"
"Some files and folder are not writable. You can either provide your FTP access to install this update:";"Κάποια αρχεία και φακέλοι δεν είναι εγγράψιμα. Μπορείτε εναλλακτικά να συμπληρώσετε τα FTP στοιχεία σας για να εγκαταστήσετε αυτή την ενημέρωση:"
"Some files don't have the right permissions and can't be updated";"Κάποια αρχεία δεν έχουν τα σωστά δικαιώματα και δεν γίνεται να ενημερωθούν"
"The database connection failed. Please, check the entered information.";"Η σύνδεση με την βάση απέτυχ. Παρακαλούμε, ελέγξτε τα στοιχεία σύνδεσης."
"The entered password confirmation does not match the entered password.";"Ο Κωδικός επαλήθευσης δεν ταιριάζει με τον συμπληρωμένο Κωδικό."
"The file %s does not exist";"Το αρχείο %s δεν υπάρχει"
"The file %s is not writable.";"Το αρχείο %s δεν είναι εγγράψιμο."
"The folder %s is not writable.";"Ο φάκελος %s δεν είναι εγγράψιμος."
"The folder %s is not writable. Please fix this issue and try again.";"Ο φάκελος %s δεν είναι εγγράψιμος. Παρακαλούμε διορθώστε το πρόβλημα και δοκιμάστε ξανά."
"The following files and folders are not writable:";"Τα ακόλουθα αρχεία και φακέλοι δεν είναι εγγράψιμα:"
"The following files and folders are not writable: <br /> - %s";"Τα ακόλουθα αρχεία και φακέλοι δεν είναι εγγράψιμα: <br /> - %s"
"The following folders are not writable: <br /> - %s";"Οι ακόλουθοι φακέλοι δεν είναι εγγράψιμοι: <br /> - %s"
"The installation of the module <span id=""installation_failed_module_name""></span> has failed: <span id=""installation_failed_because""></span>";"Η εγκατάσταση του προσθέτου <span id=""installation_failed_module_name""></span> απέτυχε: <span id=""installation_failed_because""></span>"
"The package you have uploaded is invalid.";"Το Πακέτο Εγκατάστασης που ανεβάσατε, είναι μη-έγκυρο."
"This process may take few minutes, please do not refresh the page";"Αυτή η διαδικασία μπορεί να διαρκέσει μερικά λεπτά, παρακαλούμε μην ανανεώσετε την σελίδα"
"This update is designed for the %s, you can't install it in your %s.";"Αυτή η ενημέρωση είναι σχεδιασμένη για το %s, δεν μπορείτε να την εγκαταστήσετε στο %s."
"Unable to connect to your FTP. Please check the connection information.";"Δεν ήταν δυνατή η σύνδεση με FTP. Παρακαλούμε ελέγξτε τα στοιχεία σύνδεσης."
"Unable to detect your site. Please make sure the entered path is correct.";"Δεν ήταν δυνατός ο εντοπισμός της ιστοσελίδας σας. Ελέγξτε αν η διαδρομή που ορίσατε είναι η σωστή."
"Unable to extract the archive.";"Δεν ήταν εφικτή η αποσυμπίεση του αρχείου."
"Unable to open the archive.";"Δεν ήταν εφικτό το άνοιγμα του συμπιεσμένου αρχείου."
"Unable to open the file. Please, make sure that you sent a valid archive.";"Δεν ήταν εφικτό το άνοιγμα του αρχείου. Παρακαλούμε, ελέγξτε ότι ανεβάσατε ένα έγκυρο συμπιεσμένο αρχείο."
"Upload a module";"Ανεβάστε ένα πρόσθετο"
"Upload your modules";"Ανεβάστε τα πρόσθετά σας"
"Username";"Χρήστης"
"You already have installed this update.";"Έχετε ήδη εγκαταστήσει αυτή την ενημέρωση."
" is now yours!";": σας ανήκει!"
"%d validated points = ";"%d επικυρωμένοι πόντοι ="
"1 loyalty point =";"1 πόντος πίστεως ="
"1 point";"1 πόντος"
"1 validated point = ";"1 επικυρωμένος πόντος ="
"An error occurred while saving the password. Please try again later";"Υπήρξε σφάλμα κατά την αποθήκευση του Κωδικού. Παρακαλούμε δοκιμάστε ξανά αργότερα"
"An error occurred while saving the password. Please try again later.";"Υπήρξε σφάλμα κατά την αποθήκευση του Κωδικού. Παρακαλούμε δοκιμάστε ξανά αργότερα."
"An error occurred while saving your loyalty card.";"Υπήρξε σφάλμα κατά την αποθήκευση της Κάρτας Πίστεως."
"An error occurred while saving your loyalty card. Please fill all fields in.";"Υπήρξε σφάλμα κατά την αποθήκευση της Κάρτας Πίστεως. Παρακαλούμε συμληρώστε όλα τα πεδία."
"An error occurred while validating point. Please try again later.";"Υπήρξε σφάλμα κατά την επικύρωση των πόντων. Παρακαλούμε δοκιμάστε ξανά αργότερα."
"Card name";"Όνομα κάρτας"
"Congratulations";"Συγχαρητήρια"
"Current card";"Τρέχουσα Κάρτα"
"Delete this password?";"Διαγραφή του Κωδικού?"
"Employee's name";"Όνομα συνεργάτη"
"Employee's name:";"Όνομα συνεργάτη:"
"Employee's password";"Κωδικός συνεργάτη"
"Employee's password:";"Κωδικός συνεργάτη:"
"Enter the password";"Συμπληρώστε τον Κωδικό"
"My new loyalty card";"Η νέα Κάρτα Πίστεώς μου"
"My passwords";"Οι κωδικοί μου"
"Number of points";"Αριθμός πόντων"
"Please enter a name";"Παρακαλούμε συμπληρώστε ένα Όνομα"
"Please enter the password";"Παρακαλούμε συμπληρώστε τον Κωδικό"
"Please show your phone to the store person so that he enters his password";"Παρακαλούμε δείξτε το τηλέφωνό σας στον συνεργάτη μας, για να συμπληρώσει τον Κωδικό"
"Point%s successfully validated";"Οι πόντοι επικυρώθηκαν επιτυχώς"
"Previous cards";"Προηγούμενες Κάρτες"
"Reward";"Αμοιβή"
"We are sorry but this card is temporarily blocked";"Συγνώμη αλλά αυτή η Κάρτα είναι προσωρινά μπλοκαρισμένη"
"Wrong password. Be carefull! %d remaining attempt%s before locking your card. Ask the store person for validating your point";"Λάθος κωδικός. Προσοχή!! Απομένουν %d προσπάθειες πριν κλειδωθεί η Κάρτα σας. Ζητήστε από τον συνεργάτη να επικυρώσει τους πόντους σας"
"Wrong password.<br />Be carefull! %d remaining attempt%s before locking your card.<br /> Ask the store person for validating your point";"Λάθος κωδικός. <br />Προσοχή!! Απομένουν %d προσπάθειες πριν κλειδωθεί η Κάρτα σας.<br />Ζητήστε από τον συνεργάτη να επικυρώσει τους πόντους σας"
"You have exceeded the number of attempts to validate points. Your card is locked for 24h";"Έχετε υπερβεί τον αριθμό προσπαθειών για την επικύρωση πόντων. Η Κάρτα σας έχει κλειδωθεί για 24 ώρες"
"You just finished your card";"Μόλις ολοκληρώσατε την Κάρτα σας"
"You must be logged in to validate points";"Πρέπει να είστε συνδεδεμένοι για να επικυρώσετε πόντους"
"Your loyalty card has been saved successfully";"Η Κάρτα Πίστεώς σας αποθηκεύτηκε επιτυχώς"
"Your password must be 4 digits";"Ο κωδικός σας πρέπει να αποτελείται από 4 ψηφία"
"point";"πόντος"
"point to validate";"πόντος για επικύρωση"
"points to validate";"πόντοι για επικύρωση"
"validated points = ";"επικυρωμένοι πόντοι ="
"%s - Customer Service";"%s – Εξυπηρέτηση πελατών"
"20.00%";"20.00%"
"Add a picture";"Προσθήκη εικόνας"
"Add options";"Προσθήκη επιλογών"
"Add to cart";"Στο καλάθι"
"An error occurred while proceeding the payment. Please, try again later.";"Υπήρξε σφάλμα κατά την επεξεργασία της πληρωμής. Παρακαλούμε δοκιμάστε ξανά αργότερα."
"An error occurred while proceeding your order. Please, check the following information:";"Υπήρξε σφάλμα κατά την επεξεργασία της παραγγελίας. Παρακαλούμε ελέγξτε τις παρακάτω πληροφορίες:"
"Are you sure you want to close without saving";"Κλείσιμο χωρίς αποθήκευση?"
"Are you sure you want to delete this category and all its subcategories?";"Είστε σίγουροι ότι θέλετε να διαγράψετε αυτή την κατηγορία και όλες τις υποκατηγορίες της?"
"Are you sure you want to delete this store?";"Είστε σίγουροι ότι θέλετε να διαγράψετε αυτό το κατάστημα?"
"Are you sure you want to delete this tax?";"Είστε σίγουροι ότι θέλετε να διαγράψετε αυτό τον φόρο?"
"Are you sure you want to remove this product?";"Είστε σίγουροι ότι θέλετε να διαγράψετε αυτό το προϊόν?"
"At least one option is required:";"Τουλάχιστον μία επιλογή είναι υποχρεωτική:"
"Cancelled";"Ακυρώθηκε"
"Carry Out";"Ταμείο"
"Cart";"Καλάθι"
"Cash";"Μετρητά"
"Category";"Κατηγορία"
"Category successfully saved.";"Η κατηγορία αποθηκεύτηκε επιτυχώς."
"Check";"Επιλογή"
"Choose a delivery method:";"Επιλέξτε τρόπο αποστολής:"
"Choose a payment method:";"Επιλέξτε τρόπο πληρωμής:"
"Choose a store:";"Επιλέξτε κατάστημα:"
"Completed";"Ολοκληρώθηκε"
"Connected Printers";"Συνδεδεμένοι εκτυπωτές"
"Continue shopping";"Συνέχεια αγορών"
"Create a new options group";"Δημιουργία νέας ομάδας επιλογών"
"Create a new product";"Δημιουργία νέου προϊόντος"
"Create a new tax";"Δημιουργία φόρου"
"Create a store";"Δημιουργία καταστήματος"
"Credit Card by phone";"Πιστωτική Κάρτα τηλεφωνικά"
"Credit card (pay upon pickup or delivery)";"Πιστωτική Κάρτα (πληρωμή κατά την παραλαβή)"
"Customer";"Πελάτης"
"Customer Service";"Εξυπηρέτηση Πελατών"
"Delivery";"Αποστολή"
"Delivery Fees";"Κόστος μεταφορικών"
"Delivery Method";"Τρόπος αποστολής"
"Delivery area";"Περιοχή παράδοσης"
"Delivery fees";"Κόστος μεταφορικών"
"Delivery fees:";"Κόστος μεταφορικών:"
"Delivery methods";"Τρόποι αποστολής"
"Delivery methods:";"Τρόποι αποστολής:"
"Delivery radius";"Ακτίνα αποστολής"
"Delivery radius:";"Ακτίνα αποστολής:"
"Delivery time";"Χρόνος παράδοσης"
"Delivery time:";"Χρόνος Παράδοσης:"
"Details";"Λεπτομέρειες"
"Edit a store";"Επεξεργασία καταστήματος"
"Edit the options group %s";"Επεξεργασία ομάδας ρυθμίσεων %s"
"Edit the product %s";"Επεξεργασία προϊόντος %s"
"Edit the tax %s";"Επεξεργασία φόρου %s"
"Free delivery starting from";"Δωρεάν μεταφορικά από"
"Free delivery starting from:";"Δωρεάν μεταφορικά από:"
"Here is the detail of the order";"Εδώ είναι οι λεπτομέρειες της παραγγελίας"
"Here is the detail of your order";"Εδώ είναι οι λεπτομέρειες της παραγγελίας σας"
"Hours of operation";"Ωράριο λειτουργίας"
"Hours of operation:";"Ωράριο λειτουργίας:"
"In store";"Στο κατάστημα"
"Meal Voucher";"Κουπόνι γεύματος"
"Minimum order";"Ελάχιστη παραγγελία"
"Minimum order:";"Ελάχιστη παραγγελία:"
"My Cart";"Το καλάθι μου"
"My cart is empty";"Το καλάθι μου είναι άδειο"
"My categories";"Οι κατηγορίες μου"
"My information";"Οι πληροφορίες μου"
"My orders";"Οι παραγγελίες μου"
"My product's categories";"Κατηγορίες προϊόντων"
"My product's options";"Οι επιλογές του προϊόντος μου"
"My products";"Τα προϊόντα μου"
"My stores";"Τα καταστήματά μου"
"My taxes";"Οι φόροι μου"
"Name of the options group:";"Ονομασία ομάδας ρυθμίσεων:"
"New order from the application";"Νέα παραγγελία από την εφαρμογή σας"
"Number";"Αριθμός"
"Option name";"Όνομα επιλογής"
"Option name:";"Όνομα επιλογής:"
"Options group successfully deleted";"Η ομάδα ρυθμίσεων διεγράφη επιτυχώς"
"Options group successfully saved";"Η ομάδα ρυθμίσεων αποθηκεύτηκε επιτυχώς"
"Order Number";"Αριθμός παραγγελίας"
"Order confirmation";"Επιβεβαίωση παραγγελίας"
"Order details";"Λεπτομέρειες παραγγελίας"
"Order successfully saved";"Η παραγγελία αποθηκεύτηκε επιτυχώς"
"Orders";"Παραγγελίες"
"Paid";"Εξοφλήθη"
"Password";"Κωδικός:"
"Password:";"Κωδικός"
"Payment";"Πληρωμή"
"Payment Method";"Τρόπος πληρωμής"
"Payment methods:";"Τρόποι πληρωμής:"
"Paypal";"PayPal"
"Pending payment";"Εκκρεμεί πληρωμή"
"Picture";"Εικόνα"
"Please choose a delivery method";"Παρακαλούμε επιλέξτε μια μέθοδο αποστολής"
"Please choose a payment method";"Παρακαλούμε επιλέξτε μια μέθοδο πληρωμής"
"Please, enter an email address for the store %s";"Παρακαλούμε, καταχωρήστε μια διεύθυνση email για το κατάστημα %s"
"Price";"Τιμή"
"Price: %s";"Τιμή: %s"
"Printer successfully saved";"Ο εκτυπωτής αποθηκεύτηκε επιτυχώς"
"Proceed";"Συνέχεια"
"Product";"Προϊόν"
"Product name";"Όνομα προϊόντος"
"Product name:";"Όνομα προϊόντος:"
"Product successfully saved";"Το προϊόν αποθηκεύτηκε επιτυχώς"
"Qty";"Ποσότητα"
"Qty: %s";"Ποσότητα: %s"
"Radius in Km";"Ακτίνα σε χλμ"
"Review";"Κριτική"
"Settings";"Ρυθμίσεις"
"Signature";"Υπογραφή"
"Signature:";"Υπογραφή:"
"Status";"Κατάσταση"
"Store information";"Πληροφορίες καταστήματος"
"Store name";"Όνομα καταστήματος"
"Store name:";"Όνομα καταστήματος:"
"Store successfully deleted";"Το κατάστημα διεγράφη επιτυχώς"
"Store successfully saved";"Το κατάστημα αποθηκεύτηκε επιτυχώς"
"Stores";"Καταστήματα"
"Subtotal";"Υποσύνολο"
"Tax";"Φόρος"
"Tax name";"Όνομα φόρου"
"Tax name:";"Όνομα φόρου:"
"Tax rate";"Συντελεστής φόρου"
"Tax rate:";"Συντελεστής φόρου:"
"Tax successfully deleted";"Ο φόρος διεγράφη επιτυχώς"
"Tax successfully saved";"Ο φόρος αποθηκεύτηκε επιτυχώς"
"Tax:";"Φόρος"
"Thank you!";"Ευχαριστούμε!"
"The delivery method";"Τρόπος αποστολής"
"The following options are required:<br />%s";"Αυτές οι επιλογές είναι υποχρεωτικές:<br />%s"
"The option %s is required";"Η επιλογή %s είναι υποχρεωτική"
"The payment has been cancelled, something wrong happened? Feel free to contact us";"Η πληρωμή ακυρώθηκε. Μήπως κάτι δεν πήγε καλά? Παρακαλούμε επικοινωνήστε μαζί μας."
"The payment method";"Η μέθοδος πληρωμής"
"Time in minutes";"Χρόνος σε λεπτά"
"Total";"Σύνολο"
"Total Excl. Tax";"Σύνολο προ ΦΠΑ"
"Total Tax";"Συνολικός φόρος"
"Total: %s";"Σύνολο: %s"
"Unit Price";"Τιμή μονάδος"
"Unit price";"Τιμή μονάδος"
"Username";"Όνομα χρήστη"
"Username:";"Όνομα χρήστη:"
"We apologize but the payment method %s is currently not available";"Συγνώμη, αλλά ο τρόπος πληρωμής %s δεν είναι διαθέσιμος αυτή τη στιγμή"
"We thank you for your order. A confirmation email has been sent";"Ευχαριστούμε για την παραγγελία σας. Ένα mail επιβεβαίωσης έχει σταλεί"
"You don't have any categories yet";"Δεν έχετε κάποια κατηγορία ακόμα"
"You have a connected printer? Enter the email address";"Έχετε συνδεδεμένο κάποιο εκτυπωτή? Συμπληρώστε το E-mail"
"You have a connected printer? Enter the email address for each store";"Έχετε συνδεδεμένο κάποιο εκτυπωτή? Συμπληρώστε το E-mail για κάθε κατάστημα"
"Your address";"Η διεύθυνση σας"
"Your email address";"E-mail"
"Your firstname";"Το όνομα σας"
"Your lastname";"Το επώνυμο σας"
"Your phone number";"Ο αριθμός του τηλεφώνου σας"
"e.g., Sauces";"π.χ., Σάλτσες"
"%s by %s";"%s από %s"
"+ Add a track";"+ Προσθήκη τραγουδιού"
"Add albums and tracks to the playlist:";"Προσθήκη album και τραγουδιών στην playlist:"
Album;Album
Albums;Albums
Albums:;Albums:
"An error occurred while deleting you images gallery. Please try again later.";"Υπήρξε σφάλμα κατά την διαγραφή της gallery φωτογραφιών σας. Παρακαλούμε δοκιμάστε ξανά αργότερα."
"An error occurred while deleting your album. Thanks for trying later.";"Υπήρξε σφάλμα κατά την διαγραφή των albums σας. Παρακαλούμε δοκιμάστε ξανά αργότερα."
"An error occurred while deleting your playlist. Thanks for trying later.";"Υπήρξε σφάλμα κατά την διαγραφή της playlist σας. Παρακαλούμε δοκιμάστε ξανά αργότερα."
"An error occurred while deleting your track. Thanks for trying later.";"Υπήρξε σφάλμα κατά την διαγραφή του τραγουδιού σας. Παρακαλούμε δοκιμάστε ξανά αργότερα."
"An error occurred while loading pictures. Please try later.";"Υπήρξε σφάλμα κατά το ανέβασμα των εικόνων σας. Παρακαλούμε δοκιμάστε ξανά αργότερα."
"An error occurred while loading videos. Please try later.";"Υπήρξε σφάλμα κατά το ανέβασμα των videos σας. Παρακαλούμε δοκιμάστε ξανά αργότερα."
"An error occurred while saving your images gallery. Please try again later.";"Υπήρξε σφάλμα κατά την αποθήκευση της gallery φωτογραφιών σας. Παρακαλούμε δοκιμάστε ξανά αργότερα."
"An error occurred while saving your playlist. Thanks for trying later.";"Υπήρξε σφάλμα κατά την αποθήκευση της playlist σας. Παρακαλούμε δοκιμάστε ξανά αργότερα."
"An error occurred while saving your videos gallery. Please try again later.";"Υπήρξε σφάλμα κατά την αποθήκευση της video gallery σας. Παρακαλούμε δοκιμάστε ξανά αργότερα."
"Are you sure you don't want to create an album for these tracks?";"Είστε σίγουροι ότι θέλετε να δημιουργήσετε ένα album για αυτά τα τραγούδια?"
"Are you sure you don't want to create an album for this track?";"Είστε σίγουροι ότι θέλετε να δημιουργήσετε ένα album για αυτό το τραγούδι?"
"Are you sure you want to delete this album (this won't delete tracks)?";"Είστε σίγουροι ότι θέλετε να διαγράψετε αυτό το album? (Δεν θα διαγραφούν τα τραγουδία που περιλαμβάνονται σε αυτό)"
"Are you sure you want to delete this album?";"Είστε σίγουροι ότι θέλετε να διαγράψετε αυτό το album?"
"Are you sure you want to delete this playlist?";"Είστε σίγουροι ότι θέλετε να διαγράψετε αυτό το playlist?"
"Are you sure you want to delete this track?";"Είστε σίγουροι ότι θέλετε να διαγράψετε αυτό το τραγούδι?"
Artist;Καλλιτέχνης
Artist:;Καλλιτέχνης:
Audio;Ήχος
Channel;Κανάλι
"Choose an album";"Επιλογή album"
Custom;Προσωποποιημένο
"Delete this gallery?";"Διαγραφή της gallery?"
"Feed URL";"RSS URL"
"Feed URL <span class=""required-entry"">*</span> :";"RSS URL <span class=""required-entry"">*</span> :"
"Gallery Name";"Όνομα gallery"
"Gallery Name <span class=""required-entry"">*</span> :";"Όνομα gallery <span class=""required-entry"">*</span> :"
Group;Ομάδα
"I'm listening to";Ακούω
"Images gallery has been saved successfully";"Η gallery φωτογραφιών αποθηκεύτηκε επιτυχώς"
Instagram;Instagram
"Last update:";"Τελευταία ενημέρωση:"
"Maximum size : 2000*2000 px - Allowed filetypes : jpg and png";"Μέγιστο μέγεθος: 2000x2000 px - Επιτρεπόμενοι τύποι αρχείων: .jpg και .png"
"My pictures";"Οι εικόνες μου"
"No album found";"Δεν βρέθηκε album"
"No artist found";"Δεν βρέθηκε καλλιτέχνης"
"No track found";"Δεν βρέθηκε τραγούδι"
PLAYER;Player
Parameter;Παράμετρος
"Parameter/Feed Url";"Παράμετρος/RSS URL"
Picasa;Picasa
Picture%s;eikona%s
Playlist;Playlist
"Playlist successfully saved.";"Η playlist αποθηκεύτηκε επιτυχώς."
"Playlist title:";"Τίτλος playlist:"
Playlists;Playlists
Podcast;Podcast
"Podcast URL (iTunes format)";"Podcast URL (iTunes)"
"Read all";"Διάβασμα όλων"
"Required field";"Υποχρεωτικό πεδίο"
Search/Url;Αναζήτηση/URL
"The entered name is not a valid Instagram user.";"Το όνομα που συμπληρώσατε, δεν είναι ενός έγκυρου χρήστη του Instagram."
"This element is not an album.";"Αυτό το στοιχείο δεν είναι album."
Track;Τραγούδι
Tracks;Τραγούδια
Type;Τύπος
"URL (.mp3):";"URL (.mp3):"
"Videos gallery has been saved successfully";"Η video gallery αποθηκεύτηκε επιτυχώς"
Vimeo;Vimeo
buy;αγορά
close;κλείσιμο
empty;άδειο
from;από
hide;απόκρυψη
loop;επανάληψη
music;μουσική
next;επόμενο
on;την
pause;παύση
play;αναπαραγωγή
previous;προηγούμενο
share;μοιραστείτε
shuffle;τυχαία
track;τραγούδι
tracks;τραγούδια
"Access restricted to authorized members only";"Η πρόσβαση είναι περιορισμένη σε μέλη μόνο"
"Allow all the users by default:";"Να επιτρέπεται πρόσβαση σε όλους τους χρήστες από προεπιλογή:"
"Choose the features to lock:";"Επιλέξτε το περιεχόμενο που θέλετε να είναι κλειδωμένο:"
"Lock the entire application?";"Κλείδωμα ολόκληρης της εφαρμογής?"
"Restrict Access";"Περιορισμένη Πρόσβαση"
"We are sorry but your account does not have enough permissions to access this page";"Συγνώμη, αλλά ο λογαριασμός σας δεν έχει επαρκή δικαιώματα για να έχει πρόσβαση σε αυτή την σελίδα"
"the email address";E-mail
"the first name";Όνομα
"the gender";Γένος
"the last name";Επώνυμο
"the password";Κωδικός
Payments;Pagos
"An error occurred while saving your discount. Please fill in all fields";"Υπήρξε σφάλμα κατά την αποθήκευση της έκπτωσής σας. Παρακαλούμε συμπληρώστε όλα τα πεδία"
"Are you sure you want to use this discount?";"Είστε σίγουροι ότι θέλετε να χρησιμοποιήσετε αυτή την έκπτωση?"
"Closed discounts";"Ανενεργές εκπτώσεις"
"Create a new discount";"Δημιουργία νέας έκπτωσης"
"Delete this discount?";"Θέλετε να διαγράψετε αυτή την έκπτωση?"
"Discount successfully deleted";"Η έκπτωση διεγράφη επιτυχώς"
"Discount successfully saved";"Η έκπτωση αποθηκεύτηκε επιτυχώς"
"Please select an end date greater than the current date.";"Παρακαλούμε επιλέξετε καταληκτική ημ/νία μεταγενέστερη της σημερινής."
"This discount is now used";"Η έκπτωση χρησιμοποιήθηκε"
"Valid until";"Έγκυρη έως"
"You have already use this discount";"Έχετε ήδη χρησιμοποιήσει αυτή την έκπτωση"
"You must be logged in to use a discount";"Πρέπει να είστε συνδεδεμένοι για να χρησιμοποιήσετε την έκπτωση"
"or illimited";"ή χωρίς όριο λήξης"
"use only once";"χρησιμοποιήστε μόνο μία φορά"
"you'll be able to remove this promotion later";"θα μπορείτε να αφαιρέσετε αυτή την έκπτωση αργότερα"
"Additionnal Information";"Συμπληρωματικές πληροφορίες"
"And a radius (in Km):";"Και μια ακτίνα (σε χλμ):"
Android;Android
"Creation date";"Ημ/νία δημιουργίας"
"Enter a location:";"Συμπληρώστε τοποθεσία:"
"GCM Key";"Κλειδί GCM"
"I want to send it";"Θέλω να το στείλω"
"Keys successfully saved";"Το Κλειδί αποθηκεύτηκε επιτυχώς"
Message;Μήνυμα
Message:;Μήνυμα:
Pending;Εκκρεμεί
"Push Notifications";"Μηνύματα Push"
"Push Notifications Settings";"Ρυθμίσεις Μηνυμάτων Push"
Radius;Ακτίνα
"Send to a specific location";"Στείλτε σε συγκεκριμένη τοποθεσία"
"Send to all my users";"Αποστολή σε όλους τους χρήστες"
"Sender ID";"ID αποστολέα"
"Sending date";"Ημ/νία αποστολής"
"The duration limit must be higher than the sent date";"Το όριο διαρκείας, πρέπει να είναι μεταγενέστερο της ημ/νίας αποστολής"
"Your app must be published to send a push notification.";"Η εφαρμογή σας θα πρέπει να έχει δημοσιευθεί για να στείλετε μήνυμα Push."
"Your message has been saved successfully and will be sent at the entered date";"Το μήνυμά σας αποθηκεύτηκε επιτυχώς και θα αποσταλεί την ορισμένη ημ/νία"
"Your message has been saved successfully and will be sent in a few minutes";"Το μήνυμά σας αποθηκεύτηκε επιτυχώς και θα αποσταλεί σε λίγα λεπτά"
"and users entering the area";"και χρήστες που εισέρχονται στην περιοχή"
"for a limited period";"για περιορισμένη περίοδο"
now;τώρα
"on a specific date";"σε συγκεκριμένη ημ/νία"
"%s ago";"%s πριν"
"An error occurred while saving your RSS feed";"Υπήρξε σφάλμα κατά την αποθήκευση της RSS πηγής σας"
"Display feed pictures whenever possible";"Προβολή εικόνων όποτε είναι εφικτό"
"Enter the URL of this RSS feed";"Συμπληρώστε το URL της RSS πηγής"
"Found feeds";"Ροές που βρέθηκαν"
"No RSS feed could be found";"Δεν βρέθηκε RSS πηγή"
"RSS feed successfully saved";"Η RSS πηγή αποθηκεύτηκε επιτυχώς"
"Show article";"Προβολή άρθρου"
day;ημέρα
hour;ώρα
minute;λεπτό
Action;Accion
App Name;Nombre de la App
Client;Cliente
Date;Fecha
Invoice;Factura
Invoice %s;Factura %s
Invoice N°;Factura N°
List of your invoices;Lista de sus facturas
My Invoices;Mis facturas
Order;Pedido
Orders;Pedidos
Paid At;Pagado el
Paid at:;Pagado el:
Price Excl. Tax;Importe Excl. Impuesto
Qty;Cantidad
This feature is not ready yet. Please try again later.;Esta funcionalidad no está lista todavía. Por favor, inténtelo más tarde.
Total Excl. Tax;total  Excl. Impuesto
You don't have any invoices yet;No tiene facturas
"An error occurred while loading the videos. Please try again later.";"Υπήρξε σφάλμα κατά την φόρτωση των videos. Παρακαλούμε δοκιμάστε ξανά αργότερα."
"Enter your Facebook Fan Page Id";"Συμπληρώστε το Facebook Fan Page ID σας"
"Enter your Facebook Fan Page Id <span class=""required-entry""> *</span>:";"Συμπληρώστε το Facebook Fan Page ID σας <span class=""required-entry""> *</span> :"
"%s point%s";"%s πόντος%s"
"A month";"το μήνα"
"A week";"την εβδομάδα"
Challengers;Αντίπαλοι
"Current game";"Τρέχον παιχνίδι"
"Currently no challengers";"Δεν υπάρχουν αντίπαλοι αυτή τη στιγμή"
"Game Name";"Όνομα Παιχνιδιού"
"Game successfully saved";"Το παιχνίδι αποθηκεύτηκε επιτυχώς"
"Next game";"Επόμενο παιχνίδι"
"On the";Την
Period;Περίοδο
Periodicity;Περιοδικότητα
"Publication date";"Ημ/νία δημοσίευσης"
"Rank of the month";"Βαθμός του μήνα"
"Rank of the week";"Βαθμός της εβδομάδας"
"Team Leader";"Αρχηγός ομάδας"
"Insert your HTML code:";"Προσθέστε τον HTML κώδικά σας:"
"Source Code";"Source κώδικας"
"%s Subscription for %s";"%s Suscripción para %s"
"<a href=""%s""><b>Click here</b></a> to go back to your applications list";"<a href=""%s""><b>Clic aquí</b></a> para ir atrás a la lista de sus aplicaciones"
"Active";"Activo"
"An error occurred while processing your order. Please, try again later.";"Ha ocurrido un error procesando su pedido. Por favor. Inténtelo más tarde."
"An error occurred while saving. Please try again later";"Ha ocurrido un error guardando los cambios. Por favor, inténtelo más tarde."
