Padlock;Cadenas
Payments;Paiements
"An error occurred while saving your discount. Please fill in all fields";"Une erreur est survenue lors de la sauvegarde de votre promotion. Merci de renseigner tous les champs."
"Are you sure you want to use this discount?";"Etes-vous sur de vouloir utiliser cette réduction ?"
"Closed discounts";"Promotions terminées"
"Create a new discount";"Créer un nouveau coupon"
"Delete this discount?";"Êtes-vous sur de vouloir supprimer cette promotion ?"
"Discount successfully deleted";"Promotion supprimée avec succès"
"Discount successfully saved";"Promotion sauvegardée avec succès"
"Please select an end date greater than the current date.";"Merci de sélectionner une date de fin supérieure à la date actuelle."
"This discount is now used";"Votre réduction est maintenant utilisée"
"Valid until";"Valable jusqu'au"
"You have already use this discount";"Vous avez déjà utilisé cette promotion"
"You must be logged in to use a discount";"Vous devez être connecté pour utiliser une promotion"
"or illimited";"ou illimitée"
"use only once";"utiliser une seule fois"
"you'll be able to remove this promotion later";"vous pourrez supprimer cette promotion plus tard"
"Additionnal Information";"Informations complémentaires"
"And a radius (in Km):";"Et un rayon (en Km) :"
"Android";"Android"
"Creation date";"Date de création"
"Enter a location:";"Saisissez une adresse :"
"GCM Key";"Clé GCM"
"I want to send it";"Je veux l'envoyer"
"Keys successfully saved";"Clés sauvegardées avec succès"
"Message";"Message"
"Message:";"Message :"
"Pending";"Non envoyé"
"Push Notifications";"Notifications Push"
"Push Notifications Settings";"Paramètres des notifications push"
"Radius";"Rayon"
"Send to a specific location";"Envoyer dans une localisation précise"
"Send to all my users";"Envoyer à tous mes utilisateurs"
"Sender ID";"Sender ID"
"Sending date";"Date d'envoi"
"The duration limit must be higher than the sent date";"La limite de durée doit être supérieure à la date d'envoi"
"Your app must be published to send a push notification.";"Votre application doit être publiée pour pouvoir envoyer des notifications push."
"Your message has been saved successfully and will be sent at the entered date";"Votre message a bien été enregistré et sera envoyé à la date indiquée"
"Your message has been saved successfully and will be sent in a few minutes";"Votre message a bien été enregistré et sera envoyé dans quelques minutes"
"and users entering the area";"ainsi qu'aux utilisateurs entrant dans la zone"
"for a limited period";"pendant une durée limitée"
"now";"maintenant"
"on a specific date";"à une date spécifique"
%s ago;Il y a %s
An error occurred while saving your RSS feed;Une erreur est survenue lors de la sauvegarde de votre flux.
Display feed pictures whenever possible;Afficher les images du flux si possible
Enter the URL of this RSS feed;Entrez l'URL de ce flux RSS
Found feeds;Liste des flux trouvés
No RSS feed could be found;Aucun flux n'a pu être trouvé à cette adresse
RSS feed successfully saved;Flux RSS sauvegardé avec succès
Show article;Montrez l'article
day;jour
hour;heure
minute;minute
Action;Action
App Name;Nom Application
Client;Client
Date;Date
Invoice;Facture
Invoice %s;Facture %s
Invoice N°;Facture N°
List of your invoices;Liste de vos factures
My Invoices;Mes Factures
Order;Commande
Orders;Commandes
Paid At;Payé à
Paid at:;Payé à :
Price Excl. Tax;Prix HT
Qty;Qte
This feature is not ready yet. Please try again later.;Cette fonctionnalité n'est pas encore prête. Merci de réessayer plus tard.
Total Excl. Tax;Total HT
You don't have any invoices yet;Vous n'avez pas encore de factures
"An error occurred while loading the videos. Please try again later.";"Une erreur est survenue lors du chargement des vidéos. Merci de réessayer ultérieurement."
"Enter your Facebook Fan Page Id";"Identifiant de votre Page Fan Facebook"
"Enter your Facebook Fan Page Id <span class=""required-entry""> *</span>:";"Identifiant de votre Page Fan Facebook <span class=""required-entry""> *</span> :"
%s point%s;%s point%s
A month;Par mois
A week;Par semaine
Challengers;Challengers
Current game;Jeu en cours
Currently no challengers;Pas de challengers pour l'instant
Game Name;Nom du jeu
Game successfully saved;Jeu sauvegardé avec succès
Next game;Jeu suivant
On the;Le
Period;Période
Periodicity;Périodicité
Publication date;Date de publication
Rank of the month;Classement du mois
Rank of the week;Classement de la semaine
Team Leader;Team Leader
"Insert your HTML code:";"Insérer votre code HTML :"
"Source Code";"Code source""%s Subscription for %s";"%s Abonnement pour %s"
"<a href=""%s"">Click here</a> to go back to your applications list";"<a href=""%s"">Cliquez ici</a> pour retourner à la liste de vos applications"
"Active";"Actif"
"An error occurred while processing your order. Please, try again later.";"Une erreur est survenue en traitant votre commande. Veuillez essayer ultérieurement."
"An error occurred while saving. Please try again later";"Une erreur est survenue en sauvegardant. Veuillez essayer ultérieurement."
"An error occurred while saving. The selected subscription is not valid.";"Une erreur est survenue en sauvegardant. L'abonnement sélectionné n'est pas valide."
"Are you sure you want to delete this plan?";"Etes-vous sur de vouloir supprimer ce plan ?"
"Billing Address";"Adresse de facturation"
"By checking this box, you agree <a id=""show_tos"" href=""javascript:void(0);"" target=""_blank"" class=""underline"">to our terms and conditions</a>";"En cochant cette case, vous acceptez <a id=""show_tos"" href=""javascript:void(0);"" target=""_blank"" class=""underline"">nos termes et conditions</a>"
"Charged to your client every month";"Facturé à votre client tous les mois"
"Charged to your client every year";"Facturé à votre client tous les ans"
"Charged to your client when placing the order";"Facturé à votre client au passage de la commande"
"Choose the subscription that suits you best:";"Choisissez l'abonnement qui vous convient le mieux"
"Create a new subscription";"Créer un nouvel abonnement"
"Creation";"Création"
"Describe here this plan. Will be displayed on the front end";"Décrivez le plan. Cela sera affiché au client."
"Each price must be entered excluding tax";"Chaque prix doit être entré HT"
"Edit the subscription %s";"Editer l'abonnement"
"Expiration";"Expiration"
"Expiration date";"Date d'expiration"
"Give a name to this plan. Will be displayed on the front end";"Donnez un nom à ce plan. Cela sera affiché au client."
"List of your plans";"Liste de vos plans"
"List of your subscriptions";"Liste de vos abonnements"
"None";"Aucun"
"One-off";"Une seule fois"
"Order's details";"Détails de la commande"
"Payment";"Paiement"
"Payment Option";"Option de paiement"
"Payment secured by <img src=""%s"" width=""100"" title=""Paypal"" />";"Paiement sécurisé par <img src=""%s"" width=""100"" title=""Paypal"" />"
"Please, enter a company";"Veuillez entrer une société"
"Please, enter a country";"Veuillez entrer un pays"
"Please, enter a description.";"Veuillez entrer une description."
"Please, enter a name.";"Veuillez entrer un nom."
"Please, enter an address";"Veuillez entrer une adresse"
"Pricing";"Prix"
"Proceed to payment?";"Procéder au paiement ?"
"Recurring";"Récurrence"
"Setup Fee";"Frais de mise en place"
"Setup fee";"Frais de mise en place"
"Subscription";"Abonnement"
"Subscription successfully saved";"Abonnement enregistré avec succès"
"Subtotal";"Sous-total"
"Thanks!";"Merci !"
"The monthly price is not a valid price (e.g. 12.34)";"Le prix mensuel n'est pas un prix valide (e.g. 12,34)"
"The setup fee is not a valid price (e.g. 12.34)";"Les frais de mise en place ne sont pas un prix valide (e.g. 12,34)"
"The yearly price is not a valid price (e.g. 12.34)";"Le prix annuel n'est pas un prix valide (e.g. 12,34)"
"This subscription is active";"L'abonnement est actif"
"An error occurred while processing the payment. For more information, please feel free to contact us.";"Une erreur est survenue lors du traitement de votre paiement. Pour plus d'information, merci de contacter notre service."
"VAT Number";"Numéro de TVA"
"You already have a subscription for this application";"Vous avez déjà un abonnement pour cette application"
"You don't have any subscriptions yet";"Vous n'avez pas encore d'abonnement"
"You're almost done! After subscribing, we will publish your application on both the AppStore and the Google Play.";"Vous avez presque terminé ! Après vous être abonné, nous publierons votre application sur les stores d'Apple et de Google."
"Your VAT Number is not valid";"Votre numéro de TVA n'est pas valide"
"Your order has been canceled. If you need any help to place your order, please feel free to contact us.";"Votre commande a été annulée. Si vous avez besoin d'aide pour passer votre commande, n'hésitez pas à nous contacter."
"Your order has been successfully paid. Your application will be published very soon.";"Votre commande a été payée avec succès. Votre application va être publiée très vite."
"Your subscription must have at least one price";"Votre abonnement doit avoir au moins un prix."
"price";"Prix"
%s Subscription for %s;%s Abonnement pour %s
"<a href=""%s"">Click here</a> to go back to your applications list";"<a href=""%s"">Cliquez ici</a> pour revenir à votre liste d'applications"
Active;Actif
An error occurred while processing your order. Please, try again later.;Une erreur s'est produite lors du traitement de votre commande. Merci de réessayez plus tard.
An error occurred while saving. Please try again later;Une erreur s'est produite lors de l'enregistrement. Merci de réessayer plus tard
An error occurred while saving. The selected subscription is not valid.;Une erreur s'est produite lors de l'enregistrement. L'abonnement sélectionné n'est pas valide.
Are you sure you want to delete this plan?;Êtes-vous sûr de vouloir supprimer ce plan?
Billing Address;Adresse de Facturation
"By checking this box, you agree <a id=""show_tos"" href=""javascript:void(0);"" target=""_blank"" class=""underline"">to our terms and conditions</a>";
Charged to your client every month;Prélevé à votre client chaque mois
Charged to your client every year;Prélevé à votre client chaque année
Charged to your client when placing the order;Prelevé à votre client lors de la commande
Choose the subscription that suits you best:;Choisissez l'abonnement qui vous convient le mieux, puis cliquez sur « Sauvegarder ».
Create a new subscription;Créer un nouvel abonnement
Creation;Création
Describe here this plan. Will be displayed on the front end;Décrivez ici ce plan. Sera affiché sur le front.
Each price must be entered excluding tax;Chaque prix doit être entré HT
Edit the subscription %s;Modifier l'abonnement %s
Expiration;Expiration
Expiration date;Date d'expiration
Give a name to this plan. Will be displayed on the front end;Donnez un nom à ce plan. Sera affiché sur le front
List of your plans;Liste de vos plans.
List of your subscriptions;Liste de vos abonnements
None;Aucun
One-off;Unique
Order's details;Détails de la commande
Payment;Paiement
Payment Option;Option de paiement
"Payment secured by <img src=""%s"" width=""100"" title=""Paypal"" />";"Paiement sécurisé par <img src=""%s"" width=""100"" title=""Paypal"" />"
Please, enter a company;Merci d'entrer un nom de société (ou nom propre)
Please, enter a country;Merci d'entrer un pays
Please, enter a description.;Merci d'entre une description
Please, enter a name.;Merci d'indiquer un nom
Please, enter an address;Merci d'entrer une adresse
Pricing;Prix
Proceed to payment?;Procéder au paiement?
Recurring;Récurrent
Setup Fee;Frais de publication sur les stores Apple et Google.
Setup fee;Frais d'installation
Subscription;Abonnement
Subscription successfully saved;Abonnement enregistré avec succès
Subtotal;Total
Thanks!;Merci !
The monthly price is not a valid price (e.g. 12.34);Le prix mensuel n'est pas un prix valable (par exemple 12.34)
The setup fee is not a valid price (e.g. 12.34);Les frais d'installation n'ont pas un prix valable (par exemple 12.34)
The yearly price is not a valid price (e.g. 12.34);Le prix annuel n'est pas un prix valable (par exemple 12.34)
This subscription is active;L'abonnement est actif
An error occurred while processing the payment. For more information, please feel free to contact us.;Une erreur se est produite lors du traitement du paiement. Pour plus d'informations, contactez-nous.
VAT Number;Numéro de TVA
You already have a subscription for this application;Vous avez déjà un abonnement pour cette application
You don't have any subscriptions yet;Vous n'avez pas encore d'abonnements
You're almost done! After subscribing, we will publish your application on both the AppStore and the Google Play.;Vous avez presque fini! Après avoir souscrit, nous publierons votre demande à la fois sur l'AppStore et Google Play.
Your VAT Number is not valid;Votre numéro de TVA n'est pas valide
Your order has been canceled. If you need any help to place your order, please feel free to contact us.;Votre commande a été annulée. Si vous avez besoin d'aide pour passer votre commande, merci de nous contacter.
Your order has been successfully paid. Your application will be published very soon.;Votre commande a été payée avec succès. Vous allez être averti par mail des différentes étapes de la publication de votre application.
Your subscription must have at least one price;Votre abonnement doit avoir au moins un prix
price;Prix
"<b>File types:</b> %s<br /><b>Recommended size:</b> %s";"<b>Type de fichier:</b> %s<br /><b>Taille recommandée:</b> %s"
"Click here to send your favicon";"Cliquez ici pour envoyer votre favicon"
"Click here to send your logo";"Cliquez ici pour envoyer votre logo"
"Communications";"Communications"
"Current favicon";"Votre favicon"
"Current logo";"Votre logo"
"Display a link to your clients to your support platform";"Afficher un lien aux clients vers votre support"
"Drop your favicon here";"Déposez votre favicon ici"
"Drop your logo here";"Déposez votre logo ici"
"Sales";"Ventes"
"Sales Email Address";"Ventes – Adresse email"
"Sender's email address of the emails sent by the site to your clients";"Adresse email de l'expéditeur des emails envoyé par le site à vos clients"
"Sender's name of the emails sent by the site to your clients";"Nom de l'expéditeur des emails envoyé par le site à vos clients"
"Support Email Address";"Support – Adresse email"
"The folder /images/default is not writable.";"Le dossier /images/default n'a pas les droits en écriture"
"Your Location";"Votre localisation"
"Your Platform";"Votre plate-forme"
"Your company";"Votre entreprise"
List of your taxes;Liste de vos taxes
Please select a country;Veuillez sélectionner un pays
Please, enter a tax rate.;Veuillez sélectionnez un taux de TVA.
Please, enter a valid tax rate.;Veuillez sélectionner un taux de TVA valide.
Rate;Taux
Remove;Supprimer
You don't have created any taxes yet;Vous n'avez pas encore créé de taxe.
TEMPLATES;TEMPLATES
"Default text";"Texte par défaut"
"Add a link";"Ajouter un lien"
"An error occurred while saving your picto. Please try againg later.";"Une erreur s'est produite lors de l'enregistrement de votre picto. Merci d'essayez plus tard."
"Are you sure you want to delete this link?";"Etestes-vous sûr de vouloir supprimer ce lien?"
"Are you sure you want to delete this picture?";"Etes-vous sûr de vouloir supprimer cette image?"
"Informations";"Informations"
"Link";"Lien"
"Link has been successfully deleted";"Lien a été supprimé"
"Link has been successfully saved";"Le lien a été enregistré avec succès"
"Link:";"Lien :"
"Picto";"Picto"
"The image has been successfully deleted";"L'image a été supprimé avec succès"
"The image has been successfully saved";"L'image a été enregistrée avec succès"
"Your links";"Vos liens"
An error occurred while accessing your Wordpress website. Please, verify the domain name %s;Une erreur est survenue lors de l'accès à votre site Wordpress. Merci de vérifier le nom de domaine saisi %s
Categories successfully saved;Catégories sauvegardées avec succès
Click here to download our Wordpress plugin;Cliquez ici pour télécharger notre module Wordpress
Enter your Wordpress URL:;Saisissez l'url de votre blog Wordpress :
Loading categories;Chargement de vos catégories
We are sorry but no category has been detected on your Wordpress website.;Nous sommes désolés mais nous n'avons pas trouvé de catégorie dans votre site Wordpress.
We are sorry but our Wordpress plugin hasn't been detected on your website. Please be sure it is correctly installed and activated.;Nous sommes désolés mais nous n'avons pas détecté notre module dans votre site Wordpress. Merci de vérifier qu'il soit correctement installé et activé.
Wordpress;Wordpress
